IP Address,Timestamp,User Type,User Agent,Endpoint,Request Type,Status Code,Response Time,Compliant
12.187.94.48,2023-01-02 01:38:29,analyzt,Opera/73.0,/api/v1/payments,GET,403,541,False
153.195.164.85,2023-01-02 01:41:09,devloper,Safari,/api/v1/inventory,GET,401,992,False
192.168.1.1,2023-01-02 01:52:02,developer,Edge/89.0,/api/v1/orders,PUT,200,777,True
192.168.1.1,2023-01-02 01:53:22,analyst,Firefox/84.0,/api/v1/configuration,PUT,200,99,False
192.168.1.1,2023-01-02 01:54:32,admin,Firefox/84.0,/api/v1/dashboard,PUT,200,521,True
186.62.79.187,2023-01-02 01:58:37,analyst,Android/84.0,/api/v1/configuration,DELETE,401,142,False
192.168.1.3,2023-01-02 02:03:26,analyst,Edge/89.0,/api/v1/inventory,GET,200,824,True
56.252.227.65,2023-01-02 02:03:38,admiin,Edge/89.0,/api/v1/inventory,POST,200,336,False
192.168.1.2,2023-01-02 02:03:42,admin,Opera/73.0,/api/v1/dashboard,DELETE,200,564,True
192.168.1.2,2023-01-02 02:05:07,analyst,iPhone; CPU OS 12_4_9,/api/v1/products,GET,500,275,True
55.152.137.82,2023-01-02 02:08:20,devloper,iPhone; CPU OS 12_4_9,/api/v1/dashboard,DELETE,404,470,False
192.168.1.3,2023-01-02 02:08:23,analyst,Firefox/84.0,/api/v1/inventory,GET,404,845,True
192.168.1.3,2023-01-02 02:08:36,analyst,Firefox/84.0,/api/v1/products,GET,500,441,True
192.168.1.1,2023-01-02 02:09:54,admin,Chrome/87.0,/api/v1/payments,DELETE,404,968,True
192.168.1.2,2023-01-02 02:12:42,developer,Android/84.0,/api/v1/orders,GET,401,760,True
99.226.111.245,2023-01-02 02:13:11,admiin,Edge/89.0,/api/v1/payments,POST,303,5,False
103.10.10.189,2023-01-02 02:15:39,deve1oper,Safari,/api/v1/payments,PUT,200,732,False
39.175.57.36,2023-01-02 02:18:09,analyst,Android/84.0,/api/v1/payments,PUT,500,599,False
61.9.104.236,2023-01-02 02:18:14,analyzt,Firefox/84.0,/api/v1/dashboard,PUT,200,219,False
109.43.192.15,2023-01-02 02:22:28,deve1oper,Android/84.0,/api/v1/orders,POST,200,140,False
192.168.1.1,2023-01-02 02:23:18,admin,Safari,/api/v1/configuration,PUT,303,497,True
99.164.117.99,2023-01-02 02:26:19,admiin,Edge/89.0,/api/v1/payments,POST,502,959,False
59.81.129.226,2023-01-02 02:29:00,analyzt,iPhone; CPU OS 12_4_9,/api/v1/payments,POST,500,93,False
61.119.107.225,2023-01-02 02:29:46,analyzt,Chrome/87.0,/api/v1/dashboard,DELETE,404,508,False
192.168.1.2,2023-01-02 02:30:30,analyst,Android/84.0,/api/v1/inventory,GET,200,264,True
192.168.1.3,2023-01-02 02:35:36,admin,Android/84.0,/api/v1/dashboard,GET,404,263,True
159.52.234.171,2023-01-02 02:36:08,develOper,Opera/73.0,/api/v1/configuration,GET,403,323,False
192.168.1.2,2023-01-02 02:36:55,admin,Firefox/84.0,/api/v1/configuration,POST,404,311,True
192.168.1.2,2023-01-02 02:37:07,admin,Opera/73.0,/api/v1/dashboard,PUT,401,954,True
192.168.1.2,2023-01-02 02:37:27,developer,Opera/73.0,/api/v1/inventory,POST,500,671,True
192.168.1.3,2023-01-02 02:38:16,admin,Edge/89.0,/api/v1/configuration,PUT,303,305,True
19.187.221.168,2023-01-02 02:41:39,analyst,Firefox/84.0,/api/v1/configuration,GET,403,780,False
192.168.1.3,2023-01-02 02:45:19,admin,Chrome/87.0,/api/v1/payments,PUT,200,43,True
192.168.1.3,2023-01-02 02:51:37,analyst,Firefox/84.0,/api/v1/products,GET,404,380,True
29.39.162.27,2023-01-02 03:00:46,deve1oper,iPhone; CPU OS 12_4_9,/api/v1/configuration,GET,200,606,False
124.128.228.27,2023-01-02 03:13:39,devloper,Chrome/87.0,/api/v1/products,POST,401,693,False
192.168.1.1,2023-01-02 03:17:09,admin,Opera/73.0,/api/v1/payments,GET,304,850,True
192.168.1.2,2023-01-02 03:17:53,admin,Safari,/api/v1/configuration,GET,200,558,True
192.168.1.2,2023-01-02 03:20:22,admin,iPhone; CPU OS 12_4_9,/api/v1/configuration,PUT,304,556,True
192.168.1.2,2023-01-02 03:21:49,analyst,Edge/89.0,/api/v1/products,GET,304,841,True
137.151.206.98,2023-01-02 03:23:00,develOper,Edge/89.0,/api/v1/dashboard,PUT,200,572,False
192.168.1.2,2023-01-02 03:29:32,developer,iPhone; CPU OS 12_4_9,/api/v1/orders,GET,200,158,True
192.168.1.2,2023-01-02 03:29:45,devloper,Safari,/api/v1/configuration,PUT,303,897,False
192.168.1.1,2023-01-02 03:29:53,developer,Opera/73.0,/api/v1/products,GET,401,562,True
192.168.1.2,2023-01-02 03:31:53,developer,Android/84.0,/api/v1/inventory,POST,304,22,True
192.168.1.1,2023-01-02 03:32:34,admin,Firefox/84.0,/api/v1/dashboard,GET,403,83,True
192.168.1.3,2023-01-02 03:33:52,admin,Firefox/84.0,/api/v1/dashboard,PUT,304,252,True
192.168.1.2,2023-01-02 03:38:55,developer,Firefox/84.0,/api/v1/inventory,POST,502,780,True
134.11.187.40,2023-01-02 03:44:46,analyzt,Safari,/api/v1/orders,GET,200,911,False
192.168.1.2,2023-01-02 03:51:55,analyst,iPhone; CPU OS 12_4_9,/api/v1/products,GET,401,628,True
200.124.202.59,2023-01-02 03:55:30,developer,Safari,/api/v1/payments,POST,303,462,False
34.182.158.78,2023-01-02 03:56:50,analyst,iPhone; CPU OS 12_4_9,/api/v1/products,DELETE,404,32,False
65.237.251.235,2023-01-02 03:59:03,analyzt,Edge/89.0,/api/v1/inventory,GET,500,739,False
192.168.1.1,2023-01-02 04:01:23,developer,Firefox/84.0,/api/v1/products,PUT,200,661,True
192.168.1.2,2023-01-02 04:03:13,analyst,Safari,/api/v1/products,GET,200,686,True
153.74.241.29,2023-01-02 04:03:15,devloper,Firefox/84.0,/api/v1/configuration,POST,200,189,False
192.168.1.3,2023-01-02 04:03:24,analyst,Edge/89.0,/api/v1/orders,GET,502,631,True
78.24.16.167,2023-01-02 04:04:09,analyzt,Opera/73.0,/api/v1/products,PUT,303,824,False
152.226.26.60,2023-01-02 04:06:05,develOper,Android/84.0,/api/v1/configuration,POST,200,287,False
90.76.139.74,2023-01-02 04:09:33,analyzt,iPhone; CPU OS 12_4_9,/api/v1/orders,POST,404,956,False
192.168.1.2,2023-01-02 04:12:24,admin,Edge/89.0,/api/v1/configuration,POST,500,90,True
192.168.1.3,2023-01-02 04:13:12,analyst,Opera/73.0,/api/v1/inventory,GET,200,981,True
192.168.1.2,2023-01-02 04:20:47,analyst,Firefox/84.0,/api/v1/inventory,GET,200,15,True
192.168.1.3,2023-01-02 04:21:34,admin,Edge/89.0,/api/v1/payments,GET,200,906,True
192.168.1.2,2023-01-02 04:23:16,admin,iPhone; CPU OS 12_4_9,/api/v1/dashboard,DELETE,404,965,True
7.85.214.120,2023-01-02 04:25:36,analyst,Firefox/84.0,/api/v1/configuration,GET,200,534,False
121.49.134.119,2023-01-02 04:27:03,developer,Firefox/84.0,/api/v1/dashboard,GET,200,435,False
192.168.1.3,2023-01-02 04:28:55,analyst,Edge/89.0,/api/v1/inventory,GET,200,783,True
191.19.15.154,2023-01-02 04:30:51,admiin,Chrome/87.0,/api/v1/payments,PUT,403,766,False
192.168.1.2,2023-01-02 04:31:42,developer,Opera/73.0,/api/v1/orders,POST,200,421,True
210.92.30.154,2023-01-02 04:34:54,analyst,Android/84.0,/api/v1/products,GET,403,646,False
97.204.21.109,2023-01-02 04:35:11,develOper,Android/84.0,/api/v1/inventory,POST,200,280,False
118.67.182.187,2023-01-02 04:38:30,developer,Firefox/84.0,/api/v1/payments,DELETE,200,370,False
9.48.118.127,2023-01-02 04:40:24,deve1oper,Safari,/api/v1/configuration,GET,403,874,False
62.161.56.181,2023-01-02 04:43:28,analyzt,Opera/73.0,/api/v1/payments,POST,303,515,False
32.111.212.186,2023-01-02 04:45:19,analyst,Safari,/api/v1/orders,POST,500,133,False
46.158.129.255,2023-01-02 04:45:37,develOper,Safari,/api/v1/payments,POST,502,194,False
192.168.1.3,2023-01-02 04:45:43,admin,Android/84.0,/api/v1/payments,PUT,403,314,True
192.168.1.3,2023-01-02 04:50:01,developer,Edge/89.0,/api/v1/orders,PUT,502,261,True
192.168.1.1,2023-01-02 04:52:02,developer,Safari,/api/v1/orders,PUT,200,788,True
192.168.1.1,2023-01-02 04:54:07,analyst,Android/84.0,/api/v1/orders,GET,500,296,True
192.168.1.3,2023-01-02 04:55:25,developer,iPhone; CPU OS 12_4_9,/api/v1/products,PUT,200,610,True
192.168.1.3,2023-01-02 04:55:50,analyst,Edge/89.0,/api/v1/orders,GET,200,928,True
192.168.1.3,2023-01-02 04:56:03,analyst,Safari,/api/v1/orders,GET,403,36,True
11.231.188.127,2023-01-02 04:56:04,analyst,Safari,/api/v1/dashboard,POST,200,399,False
57.192.34.59,2023-01-02 04:56:54,aadmin,Android/84.0,/api/v1/orders,PUT,404,39,False
192.168.1.2,2023-01-02 04:57:20,develOper,Edge/89.0,/api/v1/dashboard,GET,200,466,False
168.139.140.119,2023-01-02 04:59:56,aadmin,Opera/73.0,/api/v1/products,PUT,304,868,False
121.37.84.148,2023-01-02 05:03:15,devloper,Chrome/87.0,/api/v1/dashboard,GET,404,326,False
192.168.1.2,2023-01-02 05:03:54,developer,Chrome/87.0,/api/v1/products,POST,200,485,True
192.168.1.1,2023-01-02 05:04:21,developer,Safari,/api/v1/products,POST,401,37,True
192.168.1.1,2023-01-02 05:08:46,developer,Edge/89.0,/api/v1/orders,POST,404,310,True
192.168.1.2,2023-01-02 05:09:50,developer,Firefox/84.0,/api/v1/orders,PUT,303,53,True
192.168.1.2,2023-01-02 05:12:05,developer,Chrome/87.0,/api/v1/products,PUT,401,464,True
65.179.77.232,2023-01-02 05:17:21,aadmin,Edge/89.0,/api/v1/configuration,GET,200,477,False
192.168.1.2,2023-01-02 05:19:42,admin,Firefox/84.0,/api/v1/payments,POST,200,771,True
192.168.1.2,2023-01-02 05:22:07,developer,Safari,/api/v1/products,GET,404,892,True
192.168.1.3,2023-01-02 05:25:12,analyst,Android/84.0,/api/v1/inventory,GET,200,963,True
186.46.134.241,2023-01-02 05:30:45,analyst,Opera/73.0,/api/v1/orders,GET,303,337,False
192.168.1.3,2023-01-02 05:34:57,admin,Chrome/87.0,/api/v1/configuration,GET,200,906,True
192.168.1.3,2023-01-02 05:36:19,developer,Edge/89.0,/api/v1/products,GET,502,662,True
177.37.195.189,2023-01-02 05:37:11,develOper,iPhone; CPU OS 12_4_9,/api/v1/configuration,POST,303,530,False
192.168.1.1,2023-01-02 05:40:42,analyst,iPhone; CPU OS 12_4_9,/api/v1/products,GET,200,870,True
49.19.141.28,2023-01-02 05:40:53,analyzt,Edge/89.0,/api/v1/configuration,DELETE,200,337,False
20.201.118.253,2023-01-02 05:45:19,analyzt,Edge/89.0,/api/v1/dashboard,POST,304,541,False
192.168.1.1,2023-01-02 05:45:50,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,404,167,True
192.168.1.2,2023-01-02 05:48:01,developer,Firefox/84.0,/api/v1/products,GET,200,252,True
167.5.169.228,2023-01-02 05:50:45,analyst,Android/84.0,/api/v1/configuration,PUT,200,233,False
192.168.1.3,2023-01-02 05:51:43,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,PUT,403,793,True
192.168.1.3,2023-01-02 05:54:23,developer,iPhone; CPU OS 12_4_9,/api/v1/products,POST,500,184,True
111.17.18.116,2023-01-02 06:02:57,aadmin,iPhone; CPU OS 12_4_9,/api/v1/payments,POST,200,883,False
192.168.1.1,2023-01-02 06:05:35,admin,Firefox/84.0,/api/v1/dashboard,DELETE,404,649,True
210.125.136.16,2023-01-02 06:11:11,develOper,Android/84.0,/api/v1/orders,GET,200,464,False
192.168.1.2,2023-01-02 06:11:53,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,200,886,True
79.25.141.151,2023-01-02 06:14:41,admiin,Firefox/84.0,/api/v1/payments,GET,200,891,False
79.138.40.129,2023-01-02 06:16:57,analyzt,Firefox/84.0,/api/v1/payments,DELETE,200,604,False
103.33.50.40,2023-01-02 06:19:00,analyst,Chrome/87.0,/api/v1/payments,GET,403,37,False
192.168.1.1,2023-01-02 06:19:11,analyst,Chrome/87.0,/api/v1/orders,GET,500,36,True
192.168.1.1,2023-01-02 06:26:46,admin,Android/84.0,/api/v1/dashboard,PUT,200,642,True
192.168.1.3,2023-01-02 06:28:15,admin,Android/84.0,/api/v1/dashboard,POST,401,386,True
192.168.1.1,2023-01-02 06:29:32,developer,Edge/89.0,/api/v1/inventory,PUT,304,1,True
192.168.1.3,2023-01-02 06:32:13,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,PUT,200,331,True
192.168.1.3,2023-01-02 06:32:50,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,PUT,403,92,True
31.53.45.108,2023-01-02 06:36:06,admiin,iPhone; CPU OS 12_4_9,/api/v1/dashboard,DELETE,200,634,False
192.168.1.3,2023-01-02 06:43:53,analyst,Safari,/api/v1/inventory,GET,200,821,True
118.36.226.4,2023-01-02 06:47:57,admiin,iPhone; CPU OS 12_4_9,/api/v1/dashboard,POST,200,482,False
170.0.144.77,2023-01-02 06:48:10,analyst,Opera/73.0,/api/v1/products,GET,401,530,False
99.41.66.4,2023-01-02 06:55:58,admiin,Edge/89.0,/api/v1/configuration,GET,200,578,False
192.168.1.3,2023-01-02 06:58:38,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,401,288,True
192.168.1.1,2023-01-02 07:03:54,developer,Opera/73.0,/api/v1/orders,POST,500,537,True
192.168.1.1,2023-01-02 07:05:41,admin,iPhone; CPU OS 12_4_9,/api/v1/payments,PUT,200,510,True
192.168.1.3,2023-01-02 07:06:31,developer,iPhone; CPU OS 12_4_9,/api/v1/orders,POST,304,887,True
67.36.26.23,2023-01-02 07:07:21,developer,Safari,/api/v1/payments,PUT,200,984,False
209.85.32.226,2023-01-02 07:08:58,develOper,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,200,788,False
147.139.248.77,2023-01-02 07:12:05,deve1oper,iPhone; CPU OS 12_4_9,/api/v1/payments,POST,200,333,False
192.168.1.2,2023-01-02 07:12:40,analyst,Android/84.0,/api/v1/inventory,GET,304,620,True
28.151.123.213,2023-01-02 07:13:05,aadmin,Opera/73.0,/api/v1/orders,DELETE,403,770,False
100.148.103.190,2023-01-02 07:17:36,analyst,Firefox/84.0,/api/v1/products,GET,200,793,False
192.168.1.2,2023-01-02 07:17:39,admin,Chrome/87.0,/api/v1/payments,POST,401,879,True
195.72.100.232,2023-01-02 07:19:12,devloper,iPhone; CPU OS 12_4_9,/api/v1/configuration,GET,200,213,False
192.168.1.1,2023-01-02 07:19:39,analyst,Opera/73.0,/api/v1/products,GET,500,749,True
192.168.1.1,2023-01-02 07:21:44,developer,Firefox/84.0,/api/v1/inventory,GET,500,198,True
192.168.1.2,2023-01-02 07:25:19,developer,iPhone; CPU OS 12_4_9,/api/v1/orders,GET,200,859,True
192.168.1.3,2023-01-02 07:25:55,developer,Firefox/84.0,/api/v1/orders,POST,403,773,True
156.214.103.69,2023-01-02 07:27:12,develOper,Firefox/84.0,/api/v1/inventory,GET,404,595,False
192.168.1.1,2023-01-02 07:27:30,analyst,Edge/89.0,/api/v1/inventory,GET,200,926,True
192.168.1.2,2023-01-02 07:28:30,admin,Opera/73.0,/api/v1/payments,GET,403,450,True
142.131.72.153,2023-01-02 07:41:28,deve1oper,Firefox/84.0,/api/v1/products,DELETE,404,67,False
192.168.1.2,2023-01-02 07:47:23,analyst,Edge/89.0,/api/v1/inventory,GET,200,131,True
223.104.134.166,2023-01-02 07:48:07,analyst,Firefox/84.0,/api/v1/payments,GET,502,400,False
192.168.1.1,2023-01-02 07:49:49,developer,Safari,/api/v1/products,POST,200,39,True
192.168.1.2,2023-01-02 07:51:34,analyst,Edge/89.0,/api/v1/inventory,GET,500,449,True
192.168.1.2,2023-01-02 07:54:33,admin,Edge/89.0,/api/v1/payments,GET,303,838,True
86.146.45.177,2023-01-02 07:55:31,analyst,Opera/73.0,/api/v1/dashboard,PUT,403,748,False
192.168.1.3,2023-01-02 07:56:55,analyst,Android/84.0,/api/v1/orders,GET,500,303,True
110.255.168.63,2023-01-02 07:58:00,developer,Chrome/87.0,/api/v1/dashboard,DELETE,200,739,False
141.247.201.47,2023-01-02 07:58:37,analyzt,Safari,/api/v1/configuration,PUT,401,906,False
192.168.1.3,2023-01-02 08:10:05,developer,Firefox/84.0,/api/v1/products,PUT,304,871,True
122.160.65.203,2023-01-02 08:10:36,deve1oper,Firefox/84.0,/api/v1/inventory,DELETE,303,424,False
41.241.52.19,2023-01-02 08:13:38,admiin,Edge/89.0,/api/v1/products,DELETE,502,30,False
192.168.1.3,2023-01-02 08:14:35,analyst,Opera/73.0,/api/v1/orders,GET,303,627,True
194.93.33.63,2023-01-02 08:16:59,admiin,Android/84.0,/api/v1/payments,POST,200,443,False
115.238.7.8,2023-01-02 08:18:40,analyst,Android/84.0,/api/v1/orders,GET,200,455,False
192.168.1.1,2023-01-02 08:20:31,developer,Opera/73.0,/api/v1/products,GET,200,350,True
171.140.95.150,2023-01-02 08:20:52,analyst,Safari,/api/v1/configuration,GET,200,684,False
186.236.252.242,2023-01-02 08:24:04,deve1oper,Opera/73.0,/api/v1/inventory,PUT,502,237,False
131.203.180.226,2023-01-02 08:27:14,deve1oper,Safari,/api/v1/payments,PUT,502,50,False
192.168.1.1,2023-01-02 08:30:20,developer,Safari,/api/v1/orders,POST,303,168,True
110.97.14.54,2023-01-02 08:31:44,developer,Edge/89.0,/api/v1/configuration,POST,200,700,False
26.217.59.169,2023-01-02 08:34:57,admiin,Edge/89.0,/api/v1/dashboard,POST,304,963,False
192.168.1.1,2023-01-02 08:46:01,developer,Safari,/api/v1/products,POST,200,179,True
128.247.1.238,2023-01-02 08:57:05,develOper,Android/84.0,/api/v1/orders,GET,403,776,False
63.71.38.4,2023-01-02 08:59:14,devloper,Firefox/84.0,/api/v1/orders,PUT,404,396,False
192.168.1.2,2023-01-02 09:01:05,developer,Edge/89.0,/api/v1/inventory,PUT,200,462,True
192.168.1.3,2023-01-02 09:03:09,developer,Safari,/api/v1/products,POST,502,339,True
192.168.1.1,2023-01-02 09:05:39,analyst,Opera/73.0,/api/v1/products,GET,200,882,True
192.168.1.2,2023-01-02 09:08:07,developer,Opera/73.0,/api/v1/inventory,GET,304,96,True
192.168.1.2,2023-01-02 09:09:41,admin,Chrome/87.0,/api/v1/payments,GET,200,360,True
192.168.1.2,2023-01-02 09:18:47,developer,Chrome/87.0,/api/v1/orders,POST,502,875,True
192.168.1.1,2023-01-02 09:20:21,admin,iPhone; CPU OS 12_4_9,/api/v1/configuration,DELETE,403,532,True
192.61.74.10,2023-01-02 09:22:30,develOper,Edge/89.0,/api/v1/inventory,DELETE,200,560,False
164.76.115.40,2023-01-02 09:23:30,aadmin,Edge/89.0,/api/v1/configuration,DELETE,303,797,False
32.213.174.73,2023-01-02 09:31:42,analyst,Chrome/87.0,/api/v1/configuration,GET,401,96,False
192.168.1.1,2023-01-02 09:33:03,analyst,Chrome/87.0,/api/v1/inventory,GET,403,540,True
192.168.1.1,2023-01-02 09:34:01,admin,Edge/89.0,/api/v1/dashboard,DELETE,401,581,True
192.168.1.2,2023-01-02 09:39:32,developer,Firefox/84.0,/api/v1/orders,POST,200,771,True
192.168.1.2,2023-01-02 09:39:44,analyst,iPhone; CPU OS 12_4_9,/api/v1/products,GET,200,473,True
192.168.1.1,2023-01-02 09:40:05,admin,Firefox/84.0,/api/v1/dashboard,GET,403,678,True
192.168.1.1,2023-01-02 09:45:22,analyst,Opera/73.0,/api/v1/orders,GET,303,234,True
192.168.1.3,2023-01-02 09:45:26,admin,Opera/73.0,/api/v1/payments,PUT,200,82,True
67.139.114.201,2023-01-02 09:47:44,deve1oper,Safari,/api/v1/configuration,PUT,404,871,False
162.190.99.148,2023-01-02 09:49:10,admiin,Firefox/84.0,/api/v1/inventory,DELETE,404,60,False
192.168.1.1,2023-01-02 09:51:18,developer,Android/84.0,/api/v1/orders,POST,500,149,True
13.20.199.253,2023-01-02 10:06:33,analyst,Firefox/84.0,/api/v1/configuration,PUT,500,380,False
192.168.1.1,2023-01-02 10:18:28,deve1oper,Android/84.0,/api/v1/dashboard,PUT,502,701,False
192.168.1.1,2023-01-02 10:20:44,developer,Safari,/api/v1/orders,GET,200,281,True
192.168.1.1,2023-01-02 10:28:21,analyst,Safari,/api/v1/products,GET,200,546,True
192.168.1.1,2023-01-02 10:29:25,developer,Edge/89.0,/api/v1/orders,PUT,200,271,True
11.68.104.210,2023-01-02 10:30:04,analyst,Edge/89.0,/api/v1/orders,DELETE,401,518,False
77.31.161.237,2023-01-02 10:35:11,analyst,Chrome/87.0,/api/v1/products,GET,200,786,False
192.168.1.3,2023-01-02 10:38:32,admin,Android/84.0,/api/v1/payments,DELETE,200,773,True
13.184.17.88,2023-01-02 10:44:07,analyst,Safari,/api/v1/products,PUT,304,922,False
43.226.63.44,2023-01-02 10:53:15,aadmin,Android/84.0,/api/v1/orders,PUT,500,345,False
148.162.156.217,2023-01-02 11:08:09,developer,iPhone; CPU OS 12_4_9,/api/v1/products,DELETE,304,166,False
192.168.1.1,2023-01-02 11:08:51,analyst,Safari,/api/v1/orders,GET,303,865,True
192.168.1.3,2023-01-02 11:11:40,analyst,Opera/73.0,/api/v1/products,DELETE,303,273,False
165.7.211.33,2023-01-02 11:12:01,analyst,Safari,/api/v1/orders,PUT,200,802,False
192.168.1.2,2023-01-02 11:12:20,analyst,Chrome/87.0,/api/v1/products,GET,403,684,True
192.168.1.2,2023-01-02 11:12:37,developer,Opera/73.0,/api/v1/inventory,POST,303,159,True
192.168.1.1,2023-01-02 11:23:41,developer,Firefox/84.0,/api/v1/orders,POST,401,948,True
192.168.1.2,2023-01-02 11:23:45,developer,Opera/73.0,/api/v1/products,PUT,303,826,True
192.168.1.3,2023-01-02 11:26:52,developer,iPhone; CPU OS 12_4_9,/api/v1/products,GET,401,157,True
162.38.134.118,2023-01-02 11:28:04,devloper,Opera/73.0,/api/v1/payments,GET,403,213,False
173.22.133.72,2023-01-02 11:34:07,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,404,407,False
192.168.1.2,2023-01-02 11:41:37,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,500,952,True
192.168.1.3,2023-01-02 11:41:40,analyst,Opera/73.0,/api/v1/orders,GET,502,571,True
192.168.1.3,2023-01-02 11:42:01,analyst,Opera/73.0,/api/v1/orders,GET,401,240,True
83.50.192.172,2023-01-02 11:42:48,analyst,Edge/89.0,/api/v1/dashboard,GET,502,324,False
192.168.1.1,2023-01-02 11:43:59,analyst,Chrome/87.0,/api/v1/inventory,GET,404,883,True
192.168.1.3,2023-01-02 11:48:45,developer,Edge/89.0,/api/v1/orders,GET,200,398,True
192.168.1.1,2023-01-02 11:51:32,admin,Safari,/api/v1/payments,GET,200,661,True
192.168.1.2,2023-01-02 11:53:12,developer,Firefox/84.0,/api/v1/products,PUT,401,557,True
192.168.1.2,2023-01-02 11:58:31,admin,Opera/73.0,/api/v1/payments,PUT,200,554,True
168.148.221.16,2023-01-02 11:59:49,developer,Opera/73.0,/api/v1/dashboard,DELETE,404,594,False
210.133.215.151,2023-01-02 11:59:54,aadmin,Android/84.0,/api/v1/orders,GET,500,595,False
192.168.1.3,2023-01-02 12:03:48,admin,iPhone; CPU OS 12_4_9,/api/v1/dashboard,PUT,200,906,True
192.168.1.3,2023-01-02 12:08:39,admin,iPhone; CPU OS 12_4_9,/api/v1/payments,POST,200,682,True
103.63.242.225,2023-01-02 12:11:10,develOper,Android/84.0,/api/v1/orders,DELETE,304,749,False
192.168.1.3,2023-01-02 12:16:43,admin,Firefox/84.0,/api/v1/configuration,DELETE,200,618,True
206.177.140.35,2023-01-02 12:17:37,deve1oper,Edge/89.0,/api/v1/inventory,GET,403,331,False
192.168.1.1,2023-01-02 12:17:44,developer,Opera/73.0,/api/v1/products,GET,502,944,True
192.168.1.1,2023-01-02 12:18:27,admin,Chrome/87.0,/api/v1/payments,DELETE,502,807,True
64.139.114.2,2023-01-02 12:20:05,aadmin,Android/84.0,/api/v1/configuration,POST,502,421,False
192.168.1.3,2023-01-02 12:20:20,admin,Edge/89.0,/api/v1/configuration,GET,502,348,True
192.168.1.1,2023-01-02 12:28:01,analyst,Opera/73.0,/api/v1/inventory,GET,404,584,True
192.168.1.2,2023-01-02 12:28:25,admin,Android/84.0,/api/v1/dashboard,PUT,304,315,True
192.168.1.1,2023-01-02 12:36:25,analyst,Safari,/api/v1/orders,GET,304,211,True
192.207.179.10,2023-01-02 12:38:02,deve1oper,Firefox/84.0,/api/v1/dashboard,POST,200,171,False
192.168.1.2,2023-01-02 12:40:33,admin,iPhone; CPU OS 12_4_9,/api/v1/dashboard,DELETE,200,546,True
105.232.96.138,2023-01-02 12:42:40,analyst,Firefox/84.0,/api/v1/payments,DELETE,200,717,False
102.175.32.18,2023-01-02 12:49:24,analyst,Safari,/api/v1/configuration,GET,404,797,False
192.168.1.1,2023-01-02 13:06:02,analyst,Opera/73.0,/api/v1/inventory,GET,404,353,True
192.168.1.3,2023-01-02 13:09:28,developer,Android/84.0,/api/v1/inventory,GET,500,707,True
151.61.192.97,2023-01-02 13:16:47,analyzt,Android/84.0,/api/v1/products,GET,404,684,False
24.48.24.198,2023-01-02 13:17:39,deve1oper,Chrome/87.0,/api/v1/payments,POST,401,244,False
15.233.81.134,2023-01-02 13:18:03,deve1oper,iPhone; CPU OS 12_4_9,/api/v1/products,DELETE,502,398,False
14.189.124.117,2023-01-02 13:18:26,admiin,Chrome/87.0,/api/v1/payments,POST,502,578,False
192.168.1.3,2023-01-02 13:25:33,developer,Edge/89.0,/api/v1/products,PUT,304,870,True
192.168.1.3,2023-01-02 13:27:03,developer,Firefox/84.0,/api/v1/inventory,PUT,200,926,True
190.224.80.129,2023-01-02 13:27:08,analyst,Firefox/84.0,/api/v1/payments,DELETE,200,460,False
192.168.1.3,2023-01-02 13:27:35,admin,Edge/89.0,/api/v1/payments,PUT,304,249,True
41.51.4.200,2023-01-02 13:31:07,develOper,Edge/89.0,/api/v1/orders,DELETE,200,170,False
192.168.1.2,2023-01-02 13:35:31,admin,Firefox/84.0,/api/v1/dashboard,GET,403,423,True
192.168.1.2,2023-01-02 13:37:17,admin,Edge/89.0,/api/v1/payments,PUT,502,985,True
192.168.1.1,2023-01-02 13:40:10,analyst,Android/84.0,/api/v1/inventory,GET,200,296,True
192.168.1.3,2023-01-02 13:41:48,admin,Android/84.0,/api/v1/dashboard,GET,200,807,True
125.166.213.76,2023-01-02 13:43:50,analyst,Chrome/87.0,/api/v1/payments,PUT,200,315,False
50.138.215.52,2023-01-02 13:44:44,analyzt,Safari,/api/v1/dashboard,PUT,200,617,False
192.168.1.2,2023-01-02 13:46:38,analyst,Edge/89.0,/api/v1/orders,GET,200,943,True
192.168.1.1,2023-01-02 13:46:54,developer,Safari,/api/v1/products,PUT,200,36,True
192.168.1.1,2023-01-02 13:48:36,developer,Edge/89.0,/api/v1/products,POST,502,177,True
192.168.1.3,2023-01-02 13:49:53,admin,Chrome/87.0,/api/v1/dashboard,POST,404,819,True
118.159.11.203,2023-01-02 14:01:21,admiin,iPhone; CPU OS 12_4_9,/api/v1/orders,GET,404,125,False
192.168.1.1,2023-01-02 14:02:51,analyst,Opera/73.0,/api/v1/inventory,GET,200,662,True
192.168.1.2,2023-01-02 14:02:52,developer,Chrome/87.0,/api/v1/orders,GET,303,146,True
